File;Begin Time - hh:mm:ss.ms;Trial;Part;Subject;Scope;Words;Gesture;Dimension;Handshape;N Hands;Comment;Speech;Translation;comment;Grammar;General comments;
tur17;00:06:11.437;6;;;;;;;;;;;;;;;
tur17;00:06:11.442;6;1;voice;Thickness;;;;;;;Evet. Ilki cok ince kadin sesi.;Yes. The first one is a very thin female voice.;;;;
tur17;00:06:11.442;6;1;voice;Thickness;;;;;;;Evet. Ilki cok ince kadin sesi.;Yes. The first one is a very thin female voice.;;;;
tur17;00:06:12.595;6;1;voice;Thickness;ince;0;;;;;Evet. Ilki cok ince kadin sesi.;Yes. The first one is a very thin female voice.;;;;
tur17;00:06:12.595;6;1;voice;Thickness;ince;0;;;;;Evet. Ilki cok ince kadin sesi.;Yes. The first one is a very thin female voice.;;;;
tur17;00:06:14.368;6;2;;;;;;;;mix height/thickness, ust = above;Ikincisi de‰Û_ Bu cok inceninin bir ust tonu olan kadin sesi. Yani, biraz daha tok yani, belki biraz daha ton farki vardir da ;And the second one‰Û_ Is a female voice one tone above this very thin one‰Ûªs. Like, a bit more satiated/full, and maybe a bit more difference in the tone;;;;
tur17;00:06:14.368;6;2;;;;;;;;mix height/thickness, ust = above;Ikincisi de‰Û_ Bu cok inceninin bir ust tonu olan kadin sesi. Yani, biraz daha tok yani, belki biraz daha ton farki vardir da ;And the second one‰Û_ Is a female voice one tone above this very thin one‰Ûªs. Like, a bit more satiated/full, and maybe a bit more difference in the tone;;;;
tur17;00:06:16.349;6;2;voice;Height;Incenin;0;;;;mix height/thickness, ust = above;Ikincisi de‰Û_ Bu cok inceninin bir ust tonu olan kadin sesi. Yani, biraz daha tok yani, belki biraz daha ton farki vardir da ;And the second one‰Û_ Is a female voice one tone above this very thin one‰Ûªs. Like, a bit more satiated/full, and maybe a bit more difference in the tone;; = ince + poss suffix;;
tur17;00:06:16.349;6;2;voice;Height;Incenin;0;;;;mix height/thickness, ust = above;Ikincisi de‰Û_ Bu cok inceninin bir ust tonu olan kadin sesi. Yani, biraz daha tok yani, belki biraz daha ton farki vardir da ;And the second one‰Û_ Is a female voice one tone above this very thin one‰Ûªs. Like, a bit more satiated/full, and maybe a bit more difference in the tone;; = ince + poss suffix;;
tur17;00:06:22.830;6;;;;;;;;;;Ilki baya ince bir kadin sesi;The first one is a rather thin female voice;;;;
tur17;00:06:22.830;6;;;;;;;;;;Ilki baya ince bir kadin sesi;The first one is a rather thin female voice;;;;
tur17;00:06:23.559;6;;;;ince;;;;;;Ilki baya ince bir kadin sesi;The first one is a rather thin female voice;;;;
tur17;00:06:23.559;6;;;;ince;;;;;;Ilki baya ince bir kadin sesi;The first one is a rather thin female voice;;;;
tur17;00:06:40.500;7;;;;;;;;;;;;;;;
tur17;00:06:40.500;7;;;;;;;;;;;;;;;
tur17;00:06:40.725;7;1;voice;Thickness;;;;;;;Ilki kalin olmayan erkek sesi Ikincisi de ince olan kadin sesi;The first one is a male voice that isn‰Ûªt thick And the second one is a thin female voice;;;;
tur17;00:06:40.725;7;1;voice;Thickness;;;;;;;Ilki kalin olmayan erkek sesi Ikincisi de ince olan kadin sesi;The first one is a male voice that isn‰Ûªt thick And the second one is a thin female voice;;;;
tur17;00:06:43.715;7;1;voice;Thickness;ince;0;;;;;Ilki kalin olmayan erkek sesi Ikincisi de ince olan kadin sesi;The first one is a male voice that isn‰Ûªt thick And the second one is a thin female voice;;;;
tur17;00:06:43.715;7;1;voice;Thickness;ince;0;;;;;Ilki kalin olmayan erkek sesi Ikincisi de ince olan kadin sesi;The first one is a male voice that isn‰Ûªt thick And the second one is a thin female voice;;;;
tur17;00:06:48.041;7;;;;;;;;;;Ilki kalin olmayan erkek sesi, yani cok fazla maskulen karakterde olmayan bir erkek sesi ;The first one is a male voice that isn‰Ûªt thick, like a male voice that isn‰Ûªt very much masculine in its character. ;;;;
tur17;00:06:48.041;7;;;;;;;;;;Ilki kalin olmayan erkek sesi, yani cok fazla maskulen karakterde olmayan bir erkek sesi ;The first one is a male voice that isn‰Ûªt thick, like a male voice that isn‰Ûªt very much masculine in its character. ;;;;
tur17;00:06:48.659;7;;;;kalin;;;;;;Ilki kalin olmayan erkek sesi, yani cok fazla maskulen karakterde olmayan bir erkek sesi ;The first one is a male voice that isn‰Ûªt thick, like a male voice that isn‰Ûªt very much masculine in its character. ;;;;
tur17;00:06:48.659;7;;;;kalin;;;;;;Ilki kalin olmayan erkek sesi, yani cok fazla maskulen karakterde olmayan bir erkek sesi ;The first one is a male voice that isn‰Ûªt thick, like a male voice that isn‰Ûªt very much masculine in its character. ;;;;
tur17;00:06:54.705;7;;;;;;;;;;Ikincisi de ince kadin sesi;And the second one is a thin female voice;;;;
tur17;00:06:54.705;7;;;;;;;;;;Ikincisi de ince kadin sesi;And the second one is a thin female voice;;;;
tur17;00:06:55.209;7;;;;ince;;;;;;Ikincisi de ince kadin sesi;And the second one is a thin female voice;;;;
tur17;00:06:55.209;7;;;;ince;;;;;;Ikincisi de ince kadin sesi;And the second one is a thin female voice;;;;
tur17;00:07:30.646;8;;;;;;;;;;;;;;;
tur17;00:07:30.646;8;;;;;;;;;;;;;;;
tur17;00:07:30.686;8;;;;;;;;;;Evet, ilki‰Û_ erkek sesi, fazla kalin olmamakla birlikte;Yes, the first one‰Û_ a male voice along with not being too thick ;;;;
tur17;00:07:30.686;8;;;;;;;;;;Evet, ilki‰Û_ erkek sesi, fazla kalin olmamakla birlikte;Yes, the first one‰Û_ a male voice along with not being too thick ;;;;
tur17;00:07:34.038;8;;;;kalin;;;;;;Evet, ilki‰Û_ erkek sesi, fazla kalin olmamakla birlikte;Yes, the first one‰Û_ a male voice along with not being too thick ;;;;
tur17;00:07:34.038;8;;;;kalin;;;;;;Evet, ilki‰Û_ erkek sesi, fazla kalin olmamakla birlikte;Yes, the first one‰Û_ a male voice along with not being too thick ;;;;
tur17;00:07:35.090;8;1;none;Thickness;;;;;;;Ikincisi de ince. Hatta, yani, biraz tiz kadin sesi;And the second one is thin. Even, like, a little shrill female voice;;;;
tur17;00:07:35.090;8;1;none;Thickness;;;;;;;Ikincisi de ince. Hatta, yani, biraz tiz kadin sesi;And the second one is thin. Even, like, a little shrill female voice;;;;
tur17;00:07:35.681;8;1;none;Thickness;ince;0;;;;;Ikincisi de ince. Hatta, yani, biraz tiz kadin sesi;And the second one is thin. Even, like, a little shrill female voice;;;;
tur17;00:07:35.681;8;1;none;Thickness;ince;0;;;;;Ikincisi de ince. Hatta, yani, biraz tiz kadin sesi;And the second one is thin. Even, like, a little shrill female voice;;;;
tur17;00:07:52.200;9;;;;;;;;;;;;;;;
tur17;00:07:52.200;9;;;;;;;;;;;;;;;
tur17;00:07:58.530;9;;;;;;;;;;Ikincisi cok tiz bir kadin sesi;The second one is a very shrill female voice;;;;
tur17;00:07:58.530;9;;;;;;;;;;Ikincisi cok tiz bir kadin sesi;The second one is a very shrill female voice;;;;
tur17;00:07:59.523;9;;;;tiz;;;;;;Ikincisi cok tiz bir kadin sesi;The second one is a very shrill female voice;;;;
tur17;00:07:59.523;9;;;;tiz;;;;;;Ikincisi cok tiz bir kadin sesi;The second one is a very shrill female voice;;;;
tur17;00:08:23.015;9;1;;;;;;;;;Yani ilki o kadar da normal degil. Biraz daha yine ince bir karakteri var yani. Yine ayni opera sanatcisi bir kadinin cikarabilecegi seste bir ses.;Like the first one is not that normal. Again it has a bit more of a thin character. Again just like the sound a female opera singer can produce. ;;;;
tur17;00:08:23.015;9;1;;;;;;;;;Yani ilki o kadar da normal degil. Biraz daha yine ince bir karakteri var yani. Yine ayni opera sanatcisi bir kadinin cikarabilecegi seste bir ses.;Like the first one is not that normal. Again it has a bit more of a thin character. Again just like the sound a female opera singer can produce. ;;;;
tur17;00:08:25.513;9;1;none;Thickness;ince;1;;;;;Yani ilki o kadar da normal degil. Biraz daha yine ince bir karakteri var yani. Yine ayni opera sanatcisi bir kadinin cikarabilecegi seste bir ses.;Like the first one is not that normal. Again it has a bit more of a thin character. Again just like the sound a female opera singer can produce. ;;;;
tur17;00:08:25.513;9;1;none;Thickness;ince;1;;;;;Yani ilki o kadar da normal degil. Biraz daha yine ince bir karakteri var yani. Yine ayni opera sanatcisi bir kadinin cikarabilecegi seste bir ses.;Like the first one is not that normal. Again it has a bit more of a thin character. Again just like the sound a female opera singer can produce. ;;;;
tur17;00:08:30.435;9;2;none;Thickness;;;;;;;Ama ikincisi baya ince ;But the second one is quite thin;;;;
tur17;00:08:30.435;9;2;none;Thickness;;;;;;;Ama ikincisi baya ince ;But the second one is quite thin;;;;
tur17;00:08:31.395;9;2;none;Thickness;ince;1;;;;;Ama ikincisi baya ince ;But the second one is quite thin;;;;
tur17;00:08:31.395;9;2;none;Thickness;ince;1;;;;;Ama ikincisi baya ince ;But the second one is quite thin;;;;
tur17;00:08:43.750;10;;;;;;;;;;;;;;;
tur17;00:08:43.750;10;;;;;;;;;;;;;;;
tur17;00:08:44.205;10;Part 1;voice;Thickness;;;;;;;Evet, ilki, eh‰Û_ Orta kalinlikta titresimli erkek sesi;Yes, the first one is eh‰Û_ A vibrating male voice in middle level thickness;;;;
tur17;00:08:44.205;10;Part 1;voice;Thickness;;;;;;;Evet, ilki, eh‰Û_ Orta kalinlikta titresimli erkek sesi;Yes, the first one is eh‰Û_ A vibrating male voice in middle level thickness;;;;
tur17;00:08:47.365;10;Part 1;voice;Thickness;kalinik;1;;;;;Evet, ilki, eh‰Û_ Orta kalinlikta titresimli erkek sesi;Yes, the first one is eh‰Û_ A vibrating male voice in middle level thickness;;kalinlikta = in thickness;;
tur17;00:08:47.365;10;Part 1;voice;Thickness;kalinik;1;;;;;Evet, ilki, eh‰Û_ Orta kalinlikta titresimli erkek sesi;Yes, the first one is eh‰Û_ A vibrating male voice in middle level thickness;;kalinlikta = in thickness;;
tur17;00:08:49.572;10;;;;;;;;;;Ikincisi de yine eh‰Û_ Normale yakin, ama‰Û_ Cok kalin, cok ince olmayan, cok kalin olmayan kadin sesi.;And the second one is again eh‰Û_ Close to normal, but‰Û_ That isn‰Ûªt very thick or very thin, a female voice that isn‰Ûªt very thick.;;;;
tur17;00:08:49.572;10;;;;;;;;;;Ikincisi de yine eh‰Û_ Normale yakin, ama‰Û_ Cok kalin, cok ince olmayan, cok kalin olmayan kadin sesi.;And the second one is again eh‰Û_ Close to normal, but‰Û_ That isn‰Ûªt very thick or very thin, a female voice that isn‰Ûªt very thick.;;;;
tur17;00:08:57.540;10;;;;kalin;;;;;;Ikincisi de yine eh‰Û_ Normale yakin, ama‰Û_ Cok kalin, cok ince olmayan, cok kalin olmayan kadin sesi.;And the second one is again eh‰Û_ Close to normal, but‰Û_ That isn‰Ûªt very thick or very thin, a female voice that isn‰Ûªt very thick.;;;;
tur17;00:08:57.540;10;;;;kalin;;;;;;Ikincisi de yine eh‰Û_ Normale yakin, ama‰Û_ Cok kalin, cok ince olmayan, cok kalin olmayan kadin sesi.;And the second one is again eh‰Û_ Close to normal, but‰Û_ That isn‰Ûªt very thick or very thin, a female voice that isn‰Ûªt very thick.;;;;
tur17;00:08:58.329;10;;;;ince;;;;;;Ikincisi de yine eh‰Û_ Normale yakin, ama‰Û_ Cok kalin, cok ince olmayan, cok kalin olmayan kadin sesi.;And the second one is again eh‰Û_ Close to normal, but‰Û_ That isn‰Ûªt very thick or very thin, a female voice that isn‰Ûªt very thick.;;;;
tur17;00:08:58.329;10;;;;ince;;;;;;Ikincisi de yine eh‰Û_ Normale yakin, ama‰Û_ Cok kalin, cok ince olmayan, cok kalin olmayan kadin sesi.;And the second one is again eh‰Û_ Close to normal, but‰Û_ That isn‰Ûªt very thick or very thin, a female voice that isn‰Ûªt very thick.;;;;
tur17;00:08:59.854;10;;;;kalin;;;;;;Ikincisi de yine eh‰Û_ Normale yakin, ama‰Û_ Cok kalin, cok ince olmayan, cok kalin olmayan kadin sesi.;And the second one is again eh‰Û_ Close to normal, but‰Û_ That isn‰Ûªt very thick or very thin, a female voice that isn‰Ûªt very thick.;;;;
tur17;00:08:59.854;10;;;;kalin;;;;;;Ikincisi de yine eh‰Û_ Normale yakin, ama‰Û_ Cok kalin, cok ince olmayan, cok kalin olmayan kadin sesi.;And the second one is again eh‰Û_ Close to normal, but‰Û_ That isn‰Ûªt very thick or very thin, a female voice that isn‰Ûªt very thick.;;;;
tur17;00:09:23.256;10;;;;kalin;;;;;Answer after the confederate asks about how the first sound was as compared to the second sound.;Kalin.;Thick;;;;
tur17;00:09:23.256;10;;;;kalin;;;;;Answer after the confederate asks about how the first sound was as compared to the second sound.;Kalin.;Thick;;;;
tur17;00:09:45.800;11;;;;;;;;;;;;;;;
tur17;00:09:45.800;11;;;;;;;;;;;;;;;
tur17;00:09:46.470;11;1;voice;Thickness;;;;;;;Bu sey‰Û_ Ilki, eh... ince kadin sesi;This is‰Û_. The first one is, eh‰Û_ a thin female voice;;;;
tur17;00:09:46.470;11;1;voice;Thickness;;;;;;;Bu sey‰Û_ Ilki, eh... ince kadin sesi;This is‰Û_. The first one is, eh‰Û_ a thin female voice;;;;
tur17;00:09:48.420;11;1;voice;Thickness;ince;0;;;;;Bu sey‰Û_ Ilki, eh... ince kadin sesi;This is‰Û_. The first one is, eh‰Û_ a thin female voice;;;;
tur17;00:09:48.420;11;1;voice;Thickness;ince;0;;;;;Bu sey‰Û_ Ilki, eh... ince kadin sesi;This is‰Û_. The first one is, eh‰Û_ a thin female voice;;;;
tur17;00:10:08.517;11;;;;kalina;0;;;;;;;;dative suffix = to thick;;
tur17;00:10:08.517;11;;;;kalina;0;;;;;;;;dative suffix = to thick;;
tur17;00:10:08.525;11;;none;Thickness;;;;;;Answer after the confederate asks about how the second sound was as compared to the first sound;Kalina denk geliyor. Tabii, biraz daha kalin.;It corresponds to a more thick one. Of course, a little bit more thick.;;;;
tur17;00:10:08.525;11;;none;Thickness;;;;;;Answer after the confederate asks about how the second sound was as compared to the first sound;Kalina denk geliyor. Tabii, biraz daha kalin.;It corresponds to a more thick one. Of course, a little bit more thick.;;;;
tur17;00:10:26.190;12;;;;;;;;;;;;;;;
tur17;00:10:26.190;12;;;;;;;;;;;;;;;
tur17;00:10:26.236;12;1;voice;Thickness;;;;;;;Evet, ilki ince, ince tiz bir kadin sesi;Yes, the first one is a thin, thin shrill female voice;;;;
tur17;00:10:26.236;12;1;voice;Thickness;;;;;;;Evet, ilki ince, ince tiz bir kadin sesi;Yes, the first one is a thin, thin shrill female voice;;;;
tur17;00:10:26.929;12;1;voice;Thickness;ince;0;;;;;Evet, ilki ince, ince tiz bir kadin sesi;Yes, the first one is a thin, thin shrill female voice;;;;
tur17;00:10:26.929;12;1;voice;Thickness;ince;0;;;;;Evet, ilki ince, ince tiz bir kadin sesi;Yes, the first one is a thin, thin shrill female voice;;;;
tur17;00:10:28.805;;2;none;Thickness;;;;;;;Ikincisinde bir ton daha arttiriyor. Biraz daha kalina geciyor.;In the second one, it is adding one more tone. It transfers to a bit more thick.;;;;
tur17;00:10:28.805;;2;none;Thickness;;;;;;;Ikincisinde bir ton daha arttiriyor. Biraz daha kalina geciyor.;In the second one, it is adding one more tone. It transfers to a bit more thick.;;;;
tur17;00:10:32.126;12;2;none;Thickness;kalina;0;;;;kalina = thick + dative suffixe (very weak);Ikincisinde bir ton daha arttiriyor. Biraz daha kalina geciyor.;In the second one, it is adding one more tone. It transfers to a bit more thick.;;;;
tur17;00:10:32.126;12;2;none;Thickness;kalina;0;;;;kalina = thick + dative suffixe (very weak);Ikincisinde bir ton daha arttiriyor. Biraz daha kalina geciyor.;In the second one, it is adding one more tone. It transfers to a bit more thick.;;;;
tur17;00:10:42.800;13;;;;;;;;;;;;;;;
tur17;00:10:42.800;13;;;;;;;;;;;;;;;
tur17;00:10:48.824;13;;;;;;;;;;Erkek sesi, asiri kalin degil, yine bÌ¦yle opera sanatcisi bir erkek;A male voice, not extensively thick, again like a male opera singer ;;;;
tur17;00:10:48.824;13;;;;;;;;;;Erkek sesi, asiri kalin degil, yine bÌ¦yle opera sanatcisi bir erkek;A male voice, not extensively thick, again like a male opera singer ;;;;
tur17;00:10:49.930;13;;;;kalin;;;;;;Erkek sesi, asiri kalin degil, yine bÌ¦yle opera sanatcisi bir erkek;A male voice, not extensively thick, again like a male opera singer ;;;;
tur17;00:10:49.930;13;;;;kalin;;;;;;Erkek sesi, asiri kalin degil, yine bÌ¦yle opera sanatcisi bir erkek;A male voice, not extensively thick, again like a male opera singer ;;;;
tur17;00:10:57.639;13;1;none;Thickness;;;;;;The descriptions continues with examples of the Tazmanian monster;Biraz daha kalin ve titresimli;A bit more thick and vibrant;;;;
tur17;00:10:57.639;13;1;none;Thickness;;;;;;The descriptions continues with examples of the Tazmanian monster;Biraz daha kalin ve titresimli;A bit more thick and vibrant;;;;
tur17;00:10:58.180;13;1;none;Thickness;kalin;0;;;;The descriptions continues with examples of the Tazmanian monster;Biraz daha kalin ve titresimli;A bit more thick and vibrant;;;;
tur17;00:10:58.180;13;1;none;Thickness;kalin;0;;;;The descriptions continues with examples of the Tazmanian monster;Biraz daha kalin ve titresimli;A bit more thick and vibrant;;;;
tur17;00:11:45.350;14;;;;;;;;;;;;;;;
tur17;00:11:45.350;14;;;;;;;;;;;;;;;
tur17;00:11:45.696;14;1;voice;Thickness;;;;;;;Ilki cigliga yakin cok‰Û_ cigliga yakin, dolayisiyla cok ince ve tiz bir kadin sesi;The first one is very close to a scream‰Û_ close to a scream, hence a very thin and shrill female voice;;;;
tur17;00:11:45.696;14;1;voice;Thickness;;;;;;;Ilki cigliga yakin cok‰Û_ cigliga yakin, dolayisiyla cok ince ve tiz bir kadin sesi;The first one is very close to a scream‰Û_ close to a scream, hence a very thin and shrill female voice;;;;
tur17;00:11:50.282;14;1;voice;Thickness;ince;1;;;;;Ilki cigliga yakin cok‰Û_ cigliga yakin, dolayisiyla cok ince ve tiz bir kadin sesi;The first one is very close to a scream‰Û_ close to a scream, hence a very thin and shrill female voice;;;;
tur17;00:11:50.282;14;1;voice;Thickness;ince;1;;;;;Ilki cigliga yakin cok‰Û_ cigliga yakin, dolayisiyla cok ince ve tiz bir kadin sesi;The first one is very close to a scream‰Û_ close to a scream, hence a very thin and shrill female voice;;;;
tur17;00:11:52.264;14;2;voice;Thickness;;;;;;;Ikincisi de, eh, tok kalin ve biraz da titresimli erkek sesi. ;And the second one, eh, is a full, thick and a bit vibrant male voice.;;;;
tur17;00:11:52.264;14;2;voice;Thickness;;;;;;;Ikincisi de, eh, tok kalin ve biraz da titresimli erkek sesi. ;And the second one, eh, is a full, thick and a bit vibrant male voice.;;;;
tur17;00:11:54.199;14;2;voice;Thickness;kalin;1;;;;;Ikincisi de, eh, tok kalin ve biraz da titresimli erkek sesi. ;And the second one, eh, is a full, thick and a bit vibrant male voice.;;;;
