"";"File";"Begin.Time...hh.mm.ss.ms";"Trial";"Part";"Subject";"Scope";"Words";"Gesture";"Dimension";"Handshape";"N.Hands";"Comment";"Speech";"Translation";"comment";"Grammar";"General.comments";"Language"
"6792";"tur24";"00:20:58.481";"22";"1";"sound";"Thickness";"ince";"1";"vert";"flat H";1;NA;"Baya ince bir ses";"A quite thin sound";NA;NA;NA;"Turkish"
"6802";"tur24";"00:21:42.144";"23";"1";"none";"Thickness";"kalin";"1";"none";"narrow grip";1;NA;"Cok kalin";"Very thick";NA;NA;NA;"Turkish"
"6806";"tur24";"00:21:52.090";"23";"2";"sound";"Thickness";"incecik";"1";"none";"narrow grip";1;NA;"Ikincisi kadin sesi, b̦yle cok tiz, incecik bir ses";"The second one, a female voice, is like very shrill, a very thin sound";NA;"incecik = ince + diminuative";NA;"Turkish"
"6812";"tur25";"00:01:34.095";"1";"1";"none";"Thickness";"ince";"1";"none";"narrow grip";1;NA;"Ikincisi cok az daha ince";"The second one is a very little bit more thin";NA;NA;NA;"Turkish"
"6820";"tur25";"00:04:40.265";"3";"1";"none";"Thickness";"ince";"0";NA;NA;NA;NA;"Iste bu da mesela en ince ve en kalini gibi";"And this is like for example the most thin and the most thick one";NA;NA;NA;"Turkish"
"6822";"tur25";"00:04:40.866";"3";"1";"none";"Thickness";"kalin";"0";NA;NA;NA;NA;"Iste bu da mesela en ince ve en kalini gibi";"And this is like for example the most thin and the most thick one";NA;"kalini = thick + accusative";NA;"Turkish"
"6860";"tur25";"00:08:33.389";"7";"1";"none";"Thickness";"ince";"0";NA;NA;NA;NA;"Ilki cok daha ince";"The first one is much more thin";NA;NA;NA;"Turkish"
"6864";"tur25";"00:08:34.633";"7";"2";"none";"Thickness";"kalin";"0";NA;NA;NA;NA;"Ikincisi kalin ";"The second one is thick";NA;NA;NA;"Turkish"
"6872";"tur25";"00:10:54.149";"9";"1";"none";"Thickness";"kalin";"1";"none";"neutral grip";1;NA;"Bunda da ilki daha kalin gibime geldi";"And in this one I felt like the first one was more thick";NA;NA;NA;"Turkish"
"6886";"tur25";"00:13:49.516";"10";"1";"none";"Thickness";"kalin";"1";"none";"none";1;NA;"Ilki daha kalin diyebilirim";"I can say that the first one is more thick";NA;NA;NA;"Turkish"
"6896";"tur25";"00:17:21.842";"13";"1";"voice";"Thickness";"kalin";"1";"none";"other";2;NA;"daha kalin, iki erkek sesi";"more thick, two male voices";NA;NA;NA;"Turkish"
"6904";"tur25";"00:23:28.425";"15";"1";"sound";"Thickness";"kalin";"0";NA;NA;NA;NA;"Ikincisi daha kalin bir sesti";"The second one was a more thick sound";NA;NA;NA;"Turkish"
"6910";"tur25";"00:23:54.799";"16";"1";"none";"Thickness";"kalin";"0";NA;NA;NA;NA;"Ikinicisi baya bir titrek ve kalin ";"The second one is quite trembling and thick";NA;NA;NA;"Turkish"
"6916";"tur25";"00:24:10.301";"16";"2";"none";"Thickness";"ince";"1";"none";"open";1;"gesture before";"Yani ikincisi cok kalin ve titrek bir ses oldugundan ilki zaten cok daha ince kaliyor yaninda, yani bana g̦re herhalde bir erkegin cikartabilecegi en kalin ses";"Because the second one is a very thick and trembling sound, the first one is much more thin in comparison, like according to me its probably the thickest sound a man can make";NA;NA;NA;"Turkish"
"6936";"tur25";"00:27:33.479";"20";"1";"sound";"Thickness";"kalin";"1";"none";"neutral grip";1;NA;"Bir erkegin cikartabilecegi en kalin ses";"The thickest sound a man can produce";NA;NA;NA;"Turkish"
"6948";"tur25";"00:28:54.272";"22";"1";"voice";"Thickness";"ince";"0";NA;NA;NA;NA;"Bayanin sesi cok daha ince";"The lady's voice is much more thin";NA;NA;NA;"Turkish"
"6958";"tur3";"00:00:30.807";"1";"1";"none";"Thickness";"kalinlasti";"1";"vert";"flat H";1;"thick + gesture up";"Sonraki kalinlasti. ";"The next one became thicker";NA;"kalinlasti = became thicker";NA;"Turkish"
"6966";"tur3";"00:01:10.404";"3";"1";"voice";"Height";"yuksek";"0";NA;NA;NA;"high";"Birincisi cok yuksek erkek sesiydi, yani ince";"The first one was a very high male voice, that is thin";NA;NA;NA;"Turkish"
"6970";"tur3";"00:01:18.283";"3";"2";"none";"Thickness";"inceydi";"0";NA;NA;NA;NA;"Ikincisi elektronik, yani insan sesi gibi degildi, cok inceydi";"The second one was electronic, that is, it was not like a human voice, it was very thin";NA;"past tense";NA;"Turkish"
"6976";"tur3";"00:01:35.850";"4";"1";"voice";"Thickness";"kalinlikta";"0";NA;NA;NA;"orta kalinlikta = middle thickness";"Birincisi orta kalinlikta erkek sesi";"The first one is a middle thick male voice";NA;NA;NA;"Turkish"
"6982";"tur3";"00:01:58.919";"5";"1";"none";"Height";"asagi indi";"1";"vert";"flat H";1;"asagi indi = descended down. Participant doesm't pronounce 'indi' fully";"Biirincisi ortada asagi indi.. biraz daha kalinlasti";"The first one descenced down in the middle, it became a bit thicker";NA;NA;NA;"Turkish"
"6983";"tur3";"00:01:58.919";"5";"1";"none";"Height";"asagi indi";"1";"vert";"flat H";1;"asagi indi = descended down. Participant doesm't pronounce 'indi' fully";"Biirincisi ortada asagi indi.. biraz daha kalinlasti";"The first one descenced down in the middle, it became a bit thicker";NA;"down";NA;"Turkish"
"6986";"tur3";"00:01:59.326";"5";"1";"none";"Height";"asagi indi";"1";"vert";"flat H";1;"asagi indi = descended down. Participant doesm't pronounce 'indi' fully";"Biirincisi ortada asagi indi.. biraz daha kalinlasti";"The first one descenced down in the middle, it became a bit thicker";NA;"indi = descended, past tense";NA;"Turkish"
"6992";"tur3";"00:02:04.675";"5";"2";"none";"Height";"asagdan";"1";"none";"flat H";1;NA;"Ikincisinde ayni sekilde gitti, daha asagdan.";"In the second one it went the same way, more from below";NA;"asagdan = from under, ablative ";NA;"Turkish"
"6998";"tur3";"00:02:22.881";"6";"1";"none";"Thickness";"kalindi";"0";NA;NA;NA;NA;"Birincisi cok kalindi.";"The first one was very thick";NA;"past tense";NA;"Turkish"
"7002";"tur3";"00:02:25.494";"6";"2";"none";"Height";"yuksek";"0";NA;NA;NA;NA;"Ikincisi daha yuksek.";"The second one more high";NA;NA;NA;"Turkish"
"7008";"tur3";"00:02:43.521";"7";"1";"none";"Thickness";"kalinlikta";"0";NA;NA;NA;NA;"Birincisi ortalama kalinlikta. ";"The first one is on an average thickness";NA;"kalinlikta =  thickness + locative";NA;"Turkish"
"7012";"tur3";"00:02:45.072";"7";"2";"none";"Thickness";"kalin";"1";"none";"flat H";1;NA;"Ikincisi daha kalin. ";"The second one is more thick";NA;NA;NA;"Turkish"
"7020";"tur3";"00:03:54.322";"8";"1";"none";"Thickness";"ince";"1";"none";"open";1;NA;"Ikiside ince";"Both are thin";NA;NA;NA;"Turkish"
"7026";"tur3";"00:04:12.735";"9";"1";"none";"Thickness";"kalin";"0";NA;NA;NA;NA;"Birincisi kalin";"The first one is thick";NA;NA;NA;"Turkish"
"7030";"tur3";"00:04:14.214";"9";"2";"none";"Thickness";"ince";"0";NA;NA;NA;NA;"Ikincisi cok ince";"The second one is very thin";NA;NA;NA;"Turkish"
"7034";"tur3";"00:04:28.941";"10";"1";"voice";"Thickness";"kalin";"1";"none";"flat H";1;NA;"Biraz normalden kalin bir erkek sesi.";"A bit, a male voice thicker than normal";NA;NA;NA;"Turkish"
"7040";"tur3";"00:05:14.811";"11";"1";"voice";"Thickness";"ince";"1";"none";"flat H";1;NA;"Cok ince bir kadin sesi. ";"A very thin female voice";NA;NA;NA;"Turkish"
"7044";"tur3";"00:05:18.232";"11";"2";"voice";"Thickness";"kalinlikta";"1";"none";"flat H";1;NA;"Sonra ortalama kalinlikta bir erkek sesi. ";"And then a male voice on an average thickness";NA;"kalinlikta = thickness + locative";NA;"Turkish"
"7048";"tur3";"00:05:39.050";"12";"1";"none";"Thickness";"kalin";"1";"none";"flat H";1;NA;"Ikincisi asiri kalin, elektronik bir sesti. ";"The second one was excessively thick, an electronic sound";NA;NA;NA;"Turkish"
"7056";"tur3";"00:06:27.721";"13";"1";"voice";"Thickness";"kalin";"1";"none";"neutral grip";1;NA;"Birincisi bas, kalin bir erkek sesi. ";"The first one is a bass, thick male voice";NA;NA;"good example of thin/thick gestures";"Turkish"
"7060";"tur3";"00:06:32.113";"13";"2";"sound";"Thickness";"ince";"1";"none";"narrow grip";1;NA;"Ikincisi yapay derecede ince bir ses.";"The second one is like an artificially made thin sound";NA;NA;"good example of thin/thick gestures";"Turkish"
"7066";"tur3";"00:06:44.412";"14";"1";"sound";"Thickness";"ince";"0";NA;NA;NA;NA;"Birincisi ince koro sesi";"The first one is a thin choir sound";NA;NA;NA;"Turkish"
"7070";"tur3";"00:06:50.495";"14";"2";"none";"Thickness";"ince";"1";"vert";"flat H";1;NA;"Ikincisi asiri ince yapay.";"The second one is excessively thin, artificial";NA;NA;NA;"Turkish"
"7074";"tur3";"00:07:04.952";"15";"1";"none";"Thickness";"ince";"1";"vert";"flat H";1;NA;"Birincisi asiri ince ";"The first one is excessively thin";NA;NA;NA;"Turkish"
"7078";"tur3";"00:07:33.958";"16";"1";"voice";"Thickness";"ince";"1";"none";"flat H";1;NA;"Ve ince erkek sesi.";"And thin male sound";NA;NA;NA;"Turkish"
"7084";"tur3";"00:07:47.296";"17";"1";"none";"Thickness";"kalin";"0";NA;NA;NA;NA;"Ikiside erkek, kalin.";"Both are male, thick";NA;NA;NA;"Turkish"
"7088";"tur3";"00:07:49.969";"17";"2";"none";"Thickness";"kalin";"1";"none";"narrow grip";1;NA;"Ikincisi cok az daha kalin.";"The second one was a little bit more thick";NA;NA;NA;"Turkish"
"7092";"tur3";"00:08:05.165";"18";"1";"none";"Thickness";"ince";"1";"none";"narrow grip";1;NA;"Ikincisi cok az daha ince.";"The second one is a little more thin";NA;NA;NA;"Turkish"
"7098";"tur3";"00:08:20.154";"19";"1";"none";"Thickness";"kalin";"1";"none";"flat H";1;NA;"Neredeyse yapay, ama yinede insan, kalin. ";"Almost artifiical, but sitll human, thick";NA;NA;NA;"Turkish"
"7102";"tur3";"00:08:25.292";"19";"2";"none";"Thickness";"kalinlikta";"1";"none";"flat H";1;"kalinlikta = thickness";"Digeri biraz daha insana yakin kalinlikta, yani daha ince ama yine kalin.  ";"The other one is on a thickness a bit more close to human, that is more thin but still thick ";NA;NA;NA;"Turkish"
"7112";"tur3";"00:08:42.758";"20";"2";"none";"Thickness";"ince";"1";"none";"flat H";1;"gesture after";"Ikinciside ince erkekti";"The second one was also thin male";NA;NA;NA;"Turkish"
"7118";"tur3";"00:09:07.460";"21";"1";"none";"Thickness";"ince";"0";NA;NA;NA;NA;"Ikiside cok ince";"Both are very thin";NA;NA;NA;"Turkish"
"7122";"tur3";"00:09:09.595";"21";"2";"none";"Thickness";"kalin";"0";NA;NA;NA;NA;"Ikincisi biraz daha kalin";"The second one is a bit more thick";NA;NA;NA;"Turkish"
"7128";"tur3";"00:09:22.816";"22";"1";"none";"Thickness";"ince";"0";NA;NA;NA;NA;"Birincisi yapay derecede ince";"The first one is thin on an artificial level";NA;NA;NA;"Turkish"
"7132";"tur3";"00:09:26.346";"22";"2";"none";"Thickness";"ince";"0";NA;NA;NA;NA;"Ikincisi normal ince bir erkek sesi";"The second one is a normal thin male voice";NA;NA;NA;"Turkish"
"7138";"tur3";"00:09:41.961";"23";"1";"none";"Thickness";"ince";"1";"none";"none";1;NA;"Ikiside ince";"Both are thin";NA;NA;NA;"Turkish"
"7142";"tur3";"00:09:43.005";"23";"2";"none";"Thickness";"ince";"1";"none";"flat H";1;NA;"ikincisi daha ince";"the second one is thinner";NA;NA;NA;"Turkish"
"7148";"tur4";"00:00:23.303";"1";"1";"none";"Thickness";"kalin";"0";NA;NA;NA;NA;"Ilki kalin";"The first one is thick";NA;NA;NA;"Turkish"
"7152";"tur4";"00:00:25.031";"1";"2";"none";"Thickness";"ince";"1";"none";"none";1;"gesture before";"Ikincisi daha ince";"The second one is more thin";NA;NA;NA;"Turkish"
"7158";"tur4";"00:00:42.964";"2";"1";"none";"Thickness";"kalin";"0";NA;NA;NA;NA;"Ilki kalin";"The first one is thick";NA;NA;NA;"Turkish"
"7162";"tur4";"00:00:45.100";"2";"2";"none";"Thickness";"ince";"1";"none";"neutral grip";2;NA;"Ikincisi ince";"The second one is thin";NA;NA;NA;"Turkish"
"7168";"tur4";"00:02:16.958";"4";"1";"sound";"Thickness";"kalina";"1";"none";"other";2;NA;"Hafif kalina dogru giden bir ses.";"A sound that moves lightly towards thick";NA;"kalina = to thick, dative";NA;"Turkish"
"7174";"tur4";"00:02:31.738";"5";"1";"none";"Thickness";"kalin";"1";"none";"none";2;"gesture before";"Ilki kalin";"The first one is thick";NA;NA;NA;"Turkish"
"7178";"tur4";"00:02:36.109";"5";"2";"none";"Thickness";"ince";"1";"none";"other";2;NA;"Ikincisi ince ";"The second one is thin";NA;NA;NA;"Turkish"
"7184";"tur4";"00:03:19.310";"7";"1";"sound";"Thickness";"ince";"1";"none";"none";1;NA;"Ilki baya b̦yle ince surdan gelen bir ses. ";"The first one is a quite thin sound coming from here";NA;NA;NA;"Turkish"
"7190";"tur4";"00:03:41.463";"8";"1";"voice";"Thickness";"kalin";"1";"none";"wide grip";2;NA;"Ilki yine daha kalin bir erkek sesi gibi";"The first one is again like a more thick male voice";NA;NA;NA;"Turkish"
"7194";"tur4";"00:03:46.693";"8";"2";"voice";"Thickness";"inceliyor";"1";"none";"none";2;NA;"Ikincisi daha cok bir kadin sesi gibi daha inceliyor";"The second one is more like a female voice, becoming more thin";NA;"inceliyor = becomes thin, present tense";NA;"Turkish"
"7200";"tur4";"00:04:02.078";"9";"1";"none";"Thickness";"ince";"0";NA;NA;NA;NA;"Ilki daha ince";"The first one is more thin";NA;NA;NA;"Turkish"
"7204";"tur4";"00:04:03.141";"9";"2";"sound";"Thickness";"kalin";"0";NA;NA;NA;NA;"Ikincisi daha kalin bir ses.";"The second one is a more thick sound";NA;NA;NA;"Turkish"
"7208";"tur4";"00:04:27.169";"10";"1";"none";"Thickness";"ince";"1";"none";"narrow grip";1;NA;"Ilkine g̦re cok tiz, cok ince";"Very shrill, very thin as compared to the first one";NA;NA;NA;"Turkish"
"7216";"tur4";"00:05:36.009";"13";"1";"sound";"Thickness";"kalin";"0";NA;NA;NA;NA;"Daha kalin bir ses.";"A more thick sound";NA;NA;NA;"Turkish"
"7222";"tur4";"00:06:40.881";"15";"1";"none";"Thickness";"ince";"1";"none";"narrow grip";2;NA;"Baya ince";"Quite thin";NA;NA;NA;"Turkish"
"7238";"tur4";"00:09:57.111";"21";"1";"none";"Height";"asagdan yukselirken";"1";"vert";"flat H";1;NA;"Ilkinde daha b̦yle asaridan yukselirken";"While it is more like rising from under in the first one ";NA;NA;NA;"Turkish"
"7239";"tur4";"00:09:57.111";"21";"1";"none";"Height";"asagdan yukselirken";"1";"vert";"flat H";1;NA;"Ilkinde daha b̦yle asaridan yukselirken";"While it is more like rising from under in the first one ";NA;"asagdan = from under, ablative";NA;"Turkish"
"7242";"tur4";"00:09:57.619";"21";"1";"none";"Height";"asagdan yukselirken";"1";"vert";"flat H";1;NA;"Ilkinde daha b̦yle asaridan yukselirken";"While it is more like rising from under in the first one ";NA;"yukselirken = when rising, verb";NA;"Turkish"
"7246";"tur4";"00:10:00.602";"21";"2";"tone";"Height";"yukarda";"1";"vert";"flat H";2;NA;"Ikincisinde daha b̦yle yukarda ses tonu baslayip alcaliyor";"In the second one it is more like the tone starts on high and becomes lower";NA;"yukarda = high, above + locatvie";NA;"Turkish"
"7248";"tur4";"00:10:02.299";"21";"2";"tone";"Height";"alcaliyor";"1";"vert";"flat H";1;NA;"Ikincisinde daha b̦yle yukarda ses tonu baslayip alcaliyor";"In the second one it is more like the tone starts on high and becomes lower";NA;"alcaliyor = become lower";NA;"Turkish"
"7252";"tur4";"00:10:21.728";"22";"1";"sound";"Thickness";"ince";"1";"none";"other";2;NA;"Daha ince bir ses";"A more thin sound";NA;NA;NA;"Turkish"
"7258";"tur4";"00:11:04.560";"24";"1";"sound";"Thickness";"ince";"1";"none";"other";2;NA;"Ikincisi daha ince bir ses";"The second one is a more thin sound";NA;NA;NA;"Turkish"
"7270";"tur5";"00:01:08.555";"2";"1";"none";"Thickness";"ince";"1";"none";"flat H";1;NA;"Bu da biraz daha ince, ama ilkine g̦re bir tik daha kalin bir ses olabilir.";"And this is also a bit ,ore thin, but as compared to the first one it may be one step more thick";NA;NA;NA;"Turkish"
"7278";"tur5";"00:02:17.002";"4";"1";"none";"Thickness";"kalin";"0";NA;NA;NA;NA;"Orta kalinlikta ";"Middle/average thicknes";NA;NA;NA;"Turkish"
"7284";"tur5";"00:02:38.254";"5";"1";"none";"Thickness";"kalin";"0";NA;NA;NA;NA;"Ilki kalin";"The first one thick";NA;NA;NA;"Turkish"
"7288";"tur5";"00:02:39.019";"5";"2";"none";"Thickness";"ince";"0";NA;NA;NA;NA;"Ikincisi ince";"The second one thin";NA;NA;NA;"Turkish"
"7292";"tur5";"00:02:57.905";"6";"1";"none";"Thickness";"inceydi";"0";NA;NA;NA;NA;"Ikincisi felaket inceydi.";"The second one was disastrously thin";NA;"past tense";NA;"Turkish"
"7298";"tur5";"00:04:34.433";"8";"1";"none";"Thickness";"ince";"0";NA;NA;NA;NA;"Ikincisi de cok fazla, cok ince. ";"And the second one is very much, very thin";NA;NA;NA;"Turkish"
"7304";"tur5";"00:04:51.344";"9";"1";"voice";"Thickness";"ince";"1";"none";"narrow grip";1;"handshape after";"Birincisi b̦yle asiri tiz, ince bir bayan sesi. ";"The first one is like an excessively shrill, thin female voice";NA;NA;NA;"Turkish"
"7308";"tur5";"00:04:55.826";"9";"2";"voice";"Thickness";"kalin";"0";NA;NA;NA;NA;"Ikincisi de erkek sesi, biraz kalin.";"And the second one is a male voice, a bit thick";NA;NA;NA;"Turkish"
"7314";"tur5";"00:05:11.427";"10";"1";"none";"Thickness";"ince";"0";NA;NA;NA;NA;"Biri ince bayan";"One is a thin female";NA;NA;NA;"Turkish"
"7318";"tur5";"00:05:13.583";"10";"2";"none";"Thickness";"kalin";"0";NA;NA;NA;NA;"Ikincisi kalin erkek.";"The second one is thick male";NA;NA;NA;"Turkish"
"7324";"tur5";"00:05:28.190";"11";"1";"none";"Thickness";"kalin";"0";NA;NA;NA;NA;"Kalin, erkek.";"Thick male";NA;NA;NA;"Turkish"
"7328";"tur5";"00:05:29.822";"11";"2";"none";"Thickness";"ince";"0";NA;NA;NA;NA;"Ikincisi ince bayan.";"The second one is thin female";NA;NA;NA;"Turkish"
"7336";"tur5";"00:06:12.769";"13";"1";"none";"Thickness";"ince";"1";"none";"other";1;NA;"Ilki ikincisinden daha ince.";"The first one is more thin than the second one";NA;NA;NA;"Turkish"
"7340";"tur5";"00:06:14.494";"13";"2";"none";"Thickness";"ince";"1";"none";"other";1;"gesture before";"Genel olarak ikiside ince bir ses";"In general both are a thin sound";NA;NA;NA;"Turkish"
"7352";"tur5";"00:06:50.066";"15";"2";"none";"Thickness";"ince";"0";NA;NA;NA;NA;"Ardindan ince sesli bir bayan.";"Followed by a thin voiced female";NA;NA;NA;"Turkish"
"7358";"tur5";"00:07:06.412";"16";"1";"none";"Thickness";"kalin";"1";"none";"other";1;"gesture before";"B̦yle borazan sesli, kalin sesli bir erkek. ";"Like a trumpet sounding, thick voiced man";NA;NA;NA;"Turkish"
"7362";"tur5";"00:07:09.031";"16";"2";"none";"Thickness";"incecik";"0";NA;NA;NA;NA;"Ardindan gene incecik opera sanatcisi bir bayan.";"Followed by again a very thin opera singer woman";NA;"incecik = ince + diminuative suffixe";NA;"Turkish"
"7366";"tur5";"00:07:25.011";"17";"1";"none";"Thickness";"ince";"0";NA;NA;NA;NA;"Ilki b̦yle ince";"The first one is like thin";NA;NA;NA;"Turkish"
"7370";"tur5";"00:07:44.836";"18";"1";"none";"Thickness";"ince";"0";NA;NA;NA;NA;"Ilki rahatsiz edici sekilde ince";"The first one is disturbingly thin";NA;NA;NA;"Turkish"
"7374";"tur5";"00:08:08.593";"19";"1";"sound";"Thickness";"kalin";"0";NA;NA;NA;NA;"Cok benzer iki erkek kalin ses. ";"Very similar two male thick sounds";NA;NA;NA;"Turkish"
"7380";"tur5";"00:08:52.308";"20";"1";"none";"Thickness";"ince";"1";"none";"none";1;NA;"Ilki bayan, ince. ";"The first one is female, thin";NA;NA;NA;"Turkish"
"7384";"tur5";"00:08:53.145";"20";"2";"voice";"Thickness";"kalin";"1";"none";"none";1;"gesture before";"Ikincisi kalin erkek sesi.";"The second one is a thick male voice";NA;NA;NA;"Turkish"
"7390";"tur5";"00:09:08.791";"21";"1";"none";"Thickness";"ince";"1";"none";"none";1;NA;"Birincisi biraz ince";"The first one is a bit thin";NA;NA;NA;"Turkish"
"7394";"tur5";"00:09:09.967";"21";"2";"none";"Thickness";"kalin";"1";"none";"none";1;"gestuire before";"Ikincisi daha kalin.";"The second one is more thick";NA;NA;NA;"Turkish"
"7400";"tur5";"00:09:23.249";"22";"1";"none";"Thickness";"kalinlikta";"0";NA;NA;NA;NA;"Ilki erkek, normal kalinlikta.";"The first one is male on average thickness";"kalinlikta = thickness";NA;NA;"Turkish"
